10,"1,26418790706713E+017",2011-10-18 22:06:03,text,class,apple
102,"1,26365858481189E+017",2011-10-18 18:35:43,Lmao I think @apple is onto something magical! I am DYING!!! haha. Siri suggested where to find whores and where to hide a body lolol,positive,apple
108,"1,26360935509135E+017",2011-10-18 18:16:09,"RT @PhillipRowntree: Just registered as an @apple developer... Here's hoping I can actually do it... Any help, greatly appreciated!",positive,apple
111,"1,26360398885687E+017",2011-10-18 18:14:01,Wow. Great deals on refurbed #iPad (first gen) models. RT: Apple offers great deals on refurbished 1st-gen iPads http://t.co/ukWOKBGd @Apple,positive,apple
115,"1,26358340220617E+017",2011-10-18 18:05:50,"Just registered as an @apple developer... Here's hoping I can actually do it... Any help, greatly appreciated!",positive,apple
119,"1,26357982685569E+017",2011-10-18 18:04:25,ä½ å¥½ ! Currently learning Mandarin for my upcoming trip to Hong Kong. I gotta hand it to @Apple iPhones &amp; their uber useful flashcard apps  î”–î”“,positive,apple
127,"1,26354605130002E+017",2011-10-18 17:51:00,Oh no! @Apple watch out! @Motorola released another &quot;iPhone Killer&quot;.... Hahahahaha! @Motorola = #wannabe,positive,apple
130,"1,26352268705538E+017",2011-10-18 17:41:43,"Come to the dark side â€œ@gretcheneclark: Hey @apple, if you send me a free iPhone, I will publicly and ceremoniously burn my #BlackBerry.â€",positive,apple
134,"1,26350948548354E+017",2011-10-18 17:36:28,@HaendelBalzora @apple #gamechanger,positive,apple
135,"1,26350302113825E+017",2011-10-18 17:33:54,"Hey @apple, if you send me a free iPhone (any version will do), I will publicly and ceremoniously burn my #BlackBerry.",positive,apple
137,"1,26349695676203E+017",2011-10-18 17:31:29,Thank you @apple for Find My Mac - just located and wiped my stolen Air. #smallvictory #thievingbastards,positive,apple
147,"1,2634404863726E+017",2011-10-18 17:09:03,"Just got my first @Apple iPhone, sorry @Blackberry another one bites the dust.",positive,apple
153,"1,26342268603998E+017",2011-10-18 17:01:58,"Thanks to @Apple Covent Garden #GeniusBar for replacing my MacBook keyboard/cracked wristpad during my lunch break today, out of warranty.",positive,apple
175,"1,26325800080392E+017",2011-10-18 15:56:32,@DailyDealChat @apple Thanks!!,positive,apple
183,"1,26324177501303E+017",2011-10-18 15:50:05,iPads Replace Bound Playbooks on Some N.F.L. Teams http://t.co/2UXAWKwf @apple @nytimes,positive,apple
185,"1,26323785145127E+017",2011-10-18 15:48:32,@apple..good ipad,positive,apple
189,"1,26322063332999E+017",2011-10-18 15:41:41,@apple @siri is efffing amazing!!,positive,apple
195,"1,26319186141131E+017",2011-10-18 15:30:15,Amazing new @Apple iOs 5 feature.  http://t.co/jatFVfpM,positive,apple
199,"1,26318009647235E+017",2011-10-18 15:25:35,"RT @TripLingo: We're one of a few &quot;Featured Education Apps&quot; on the @Apple **Website** today, sweet! http://t.co/0yWvbe1Z",positive,apple
205,"1,26315223060709E+017",2011-10-18 15:14:30,"We're one of a few &quot;Featured Education Apps&quot; on the @Apple **Website** today, sweet! http://t.co/0yWvbe1Z",positive,apple
207,"1,26315011600679E+017",2011-10-18 15:13:40,"When you want something done right, you do it yourself... or go to @Apple. AT&amp;T you're useless these days. #yourdaysarenumbered ï£¿ï£¿ï£¿",positive,apple
209,"1,26314687116751E+017",2011-10-18 15:12:22,We did an unexpected workshop for the #iPhone4S at @apple yesterday and we got an awesome amount of info #notjustaboutthephone @gamerchik16,positive,apple
211,"1,26312877916307E+017",2011-10-18 15:05:11,&lt;3 #ios5 @apple,positive,apple
216,"1,26311981564178E+017",2011-10-18 15:01:37,---Â» RT @Apple No question bro. RT @AintEeenTrippin: Should I get dis iPhone or a EVO 3D?,positive,apple
226,"1,26307801046848E+017",2011-10-18 14:45:01,RT @imightbewrong: I'm OVER people bitching about the #iPhone4S... I think it's the smartest phone I've ever had and I'm very happy.   :)  Way to go @Apple!,positive,apple
237,"1,26302673820594E+017",2011-10-18 14:24:38,I'm OVER people bitching about the #iPhone4S... I think it's the smartest phone I've ever had and I'm very happy.   :)  Way to go @Apple!,positive,apple
240,"1,26301956951118E+017",2011-10-18 14:21:47,@Twitter CEO points to @Apple as 'corporate mentor' as @iOS signups triple http://t.co/GCY8iphN,positive,apple
266,"1,26287654093472E+017",2011-10-18 13:24:57,At the bus with my iPhone ;) thxx @apple,positive,apple
269,"1,26284506360578E+017",2011-10-18 13:12:27,"@azee1v1 @apple @umber AppStore is well done, so is iTunes on the mobile devices.  I was talking about desktop app.",positive,apple
289,"1,26267185025917E+017",2011-10-18 12:03:37,What a fantastic service I've been given by Malcolm and Dom at Manchester's @apple Store! Thank you guys!! :-),positive,apple
293,"1,26263834968211E+017",2011-10-18 11:50:18,NYTimes: Coach Wants to See You. And Bring Your iPad. http://t.co/J2FTiEnG #iPad @apple set red 42 red 42 hut hut @NFL wish I had an #iPad,positive,apple
299,"1,2625623039726E+017",2011-10-18 11:20:05,@apple @jilive @DanielPink: Apple sells 4 million iPhone 4S units in first weekend ... Steve Jobs brilliance lives on for ever! #iphone #RVA,positive,apple
321,"1,26213333123744E+017",2011-10-18 08:29:38,@blackberry is like the #Titanic and it seems everyone is running for the @apple #iPhone life rafts and there won't be enough for everyone!,positive,apple
328,"1,26195522691281E+017",2011-10-18 07:18:51,@bkad5161 than apologize to @apple ;),positive,apple
338,"1,26183339945234E+017",2011-10-18 06:30:27,@Apple downloads of iOS 5 are proving popular with users  -- http://t.co/NSHLfiUX,positive,apple
340,"1,26180209501286E+017",2011-10-18 06:18:01,Lmfao look at the argument I had with Siri !! @ijustine @apple http://t.co/D4VjL7SI,positive,apple
349,"1,26164430546403E+017",2011-10-18 05:15:18,Incredible: 4 million iPhone 4Ss in 3 days. 135% better than the iPhone 4 http://t.co/1FMJxTMM @apple #iphone4s,positive,apple
381,"1,26148685737361E+017",2011-10-18 04:12:45,Save me from #HP's unwanted OS! Help me buy an #iPhone! I have seen the light! #lol http://t.co/8gUP9Acz #backchannel @apple,positive,apple
399,"1,26140794078892E+017",2011-10-18 03:41:23,Well @apple fixed my #ios5 battery drain problem with a replacement iPhone 4 -- it's working like a champ now,positive,apple
403,"1,2613440046642E+017",2011-10-18 03:15:59,Currently ordering a BRAND NEW MACBOOK PRO!!! Bahhh... my MacBook is 5 years old. I'll miss it. But it's time. cc: @Apple -,positive,apple
407,"1,26130991365501E+017",2011-10-18 03:02:26,you are so blessed. @apple,positive,apple
424,"1,26116898051076E+017",2011-10-18 02:06:26,"#Siri now knows who my dad, mom, brother and girlfriend is.  Thanks @apple",positive,apple
425,"1,26116614495154E+017",2011-10-18 02:05:18,Well at least the @apple store has amazing call waiting music! #need4s,positive,apple
427,"1,26112836219974E+017",2011-10-18 01:50:17,#sweet... #apple replaced my glass #probono. thank you @apple,positive,apple
433,"1,26107965991297E+017",2011-10-18 01:30:56,Not Bad! @Apple Sells Over 4 Million #IPhones in Debut Weekend - Bloomberg http://t.co/AVSl3ygU - #smartphone #sm RT @VinodRad,positive,apple
439,"1,26104732426187E+017",2011-10-18 01:18:05,"loving new technology from @apple iPhone 4s, mac air and iCloud are unreal #technology",positive,apple
447,"1,26097426493878E+017",2011-10-18 00:49:03,I'm loving this new IOS5 update :) @apple,positive,apple
451,"1,26095744531833E+017",2011-10-18 00:42:22,Another mention for Apple Store: http://t.co/fiIOApKt - RT @floridamike Once again getting great customer service from the @apple store ...,positive,apple
457,"1,26093298619253E+017",2011-10-18 00:32:40,It's beautiful isn't it? That's what all my photos turn into now... @apple http://t.co/5DxVVYxm,positive,apple
466,"1,26084907343692E+017",2011-10-17 23:59:19,Time to go get my iPhone 4s.  Looking forward to sticking it to the man by no longer paying for most texts.  Thanks @apple.,positive,apple
474,"1,26079414986486E+017",2011-10-17 23:37:29,hey @apple I hate my computer i need a #mack wanna send me a free one.,positive,apple
476,"1,26076743613284E+017",2011-10-17 23:26:52,Thank you @apple. My new gf(iphone4s) is great!  She does everything!,positive,apple
477,"1,26076238375817E+017",2011-10-17 23:24:52,#iCloud set up was flawless and works like a champ! To the Cloud @Apple,positive,apple
478,"1,26075534894572E+017",2011-10-17 23:22:04,@Wisconsin_Mommy @Apple I'd totally email the company... I always get great service at our @Apple store!,positive,apple
496,"1,26064519943426E+017",2011-10-17 22:38:18,@apple loving the new IOS5 upgrade for the iPhone!,positive,apple
497,"1,26063569660936E+017",2011-10-17 22:34:31,The nice @apple tech support guy fixed my iTouch =D,positive,apple
498,"1,2606335803734E+017",2011-10-17 22:33:41,Once again getting great customer service from the @apple store at millenia mall.,positive,apple
503,"1,26059405941809E+017",2011-10-17 22:17:59,Is it just me or is #iOS5 faster for the iPad? @apple,positive,apple
504,"1,26059399319003E+017",2011-10-17 22:17:57,I love our @apple imac even though I haven't seen my hubby in 3 days now! #geek,positive,apple
506,"1,26057030996853E+017",2011-10-17 22:08:32,making the switch from @Android to @Apple #iphone #iphone4S #smartphone #stevejobs (@ Apple Store) http://t.co/kj6pJvkH,positive,apple
523,"1,26049183865115E+017",2011-10-17 21:37:21,So THANKFUL for the incredible people @apple for going above and beyond and offering to and replacing my  water-damaged Macbook Pro!!! Wow!,positive,apple
535,"1,26040352237961E+017",2011-10-17 21:02:16,New macbook is too sick @apple,positive,apple
537,"1,26040074596E+017",2011-10-17 21:01:10,Play on ma man. Loving the camera in the #iphone4s. Well done @apple  #fb http://t.co/tmdFqRe1,positive,apple
539,"1,26039929523405E+017",2011-10-17 21:00:35,"@Apple Store  I feel like adding to my collection...Can't decide between a Macbook Pro, iPad 2, Macbook air, or a iPhone 4 #Jap_Problems",positive,apple
545,"1,26034495991329E+017",2011-10-17 20:39:00,So yeah... @apple #iOS5 #readinglists have changed my life. #nowicanspendevenmoretimeonmyphone.,positive,apple
555,"1,26026756623831E+017",2011-10-17 20:08:14,@Apple Safari Reader owns the worldwide web,positive,apple
563,"1,26019393460244E+017",2011-10-17 19:38:59,I love @apple service . My case has cracked 3x and I go in and they hand me a case and I walk out,positive,apple
571,"1,26015087386431E+017",2011-10-17 19:21:52,#10twitterpeopleiwouldliketomeet @coollike @TheGadgetShow @thelittleappkid @Jon4Lakers @BenRubery @Apple @twitter @FXhomeHitFilm  (-2),positive,apple
588,"1,26009748020658E+017",2011-10-17 19:00:39,Said to have laid out the next 4 years @apple.Jobs last iPhone is 2012 not the iPhone4S. iPhone(4G/5) 2012 is magical! http://t.co/DxxklUBp,positive,apple
592,"1,26008369562653E+017",2011-10-17 18:55:11,Kind of excited. On my way to my last class right now and then going to the @Apple store so buy #MacOSC Snow Leopard and Lion :-),positive,apple
607,"1,26002597063696E+017",2011-10-17 18:32:14,i used to be with @blackberry over 4-5yrs .. after all the disruptions and lost gigs thx to their service im moving to @apple #iphone,positive,apple
615,"1,2599967697247E+017",2011-10-17 18:20:38,"Apple sells 4 million iPhones in 3 days @apple keep doing what you are doing, because you are doing it well! http://t.co/ZZc6bE0w",positive,apple
625,"1,25995158679462E+017",2011-10-17 18:02:41,Yessss! I'm lovin the iPhone update especially the slide down bar at top of screen =) good job @Apple.,positive,apple
662,"1,259793388469E+017",2011-10-17 16:59:49,"Apple has started an investigation on my iTunes hacker, thank you @apple. Thank you",positive,apple
664,"1,25978568726561E+017",2011-10-17 16:56:46,"4 millions in a weekend, 16 #iPhone4S per second. This is madness?! no, this is @Apple !!!",positive,apple
665,"1,2597847371298E+017",2011-10-17 16:56:23,"4 millions in a weekend, 16 #iPhone4S per second. This is madness?! no, this is @Apple",positive,apple
673,"1,25974505385501E+017",2011-10-17 16:40:37,.@apple you got me. I'm now invested. MacBook Pro next year. Time to get on selling more of my #android gear,positive,apple
706,"1,25960325437723E+017",2011-10-17 15:44:16,@iancollinsuk @apple I like what you did there...!,positive,apple
710,"1,25959059957486E+017",2011-10-17 15:39:14,I just sent my grandma a post card using my #CardsApp thanks @Apple,positive,apple
724,"1,25954443643589E+017",2011-10-17 15:20:54,"Sorry @BlackBerry, I'm moving to @Apple.",positive,apple
735,"1,25947912306954E+017",2011-10-17 14:54:56,@KostaTsetsekas @apple Putting it in the wash is kind of the equivalent to &quot;Will it blend?&quot; Glad to hear it's still alive.,positive,apple
737,"1,25947232359948E+017",2011-10-17 14:52:14,Laundering Ari's iPhone not my finest moment. But after drying in bag of (organic :-) rice for 4 days it booted up!!!!!!!!!!! @apple,positive,apple
741,"1,25943290288804E+017",2011-10-17 14:36:34,"Bravo, @Apple! http://t.co/BgoTzj7K",positive,apple
748,"1,25940394566484E+017",2011-10-17 14:25:04,"God Bless @YouTube, @apple for  #appletv &amp; our bad ass system. LOVING #PrincessOfChina. GB to @coldplay &amp; @rihanna too :)",positive,apple
767,"1,25932869389525E+017",2011-10-17 13:55:10,Thank you @Starbucks and @Apple for the iTunes card. My daughter loved the Grover book. #tuesday,positive,apple
775,"1,25930171562852E+017",2011-10-17 13:44:27,"Big thanks to @Apple - appointment in store at 9am (glitchy iPhone 4), back home twenty minutes later with a replacement phone. Woot!",positive,apple
796,"1,25925618486489E+017",2011-10-17 13:26:21,Been off twitter for a few days as I smashed my iPhone but @apple were very nice and gave me a new one :),positive,apple
797,"1,25924446430183E+017",2011-10-17 13:21:42,Thank you @Apple iOS 5 for email pop up on the lock screen and opening it when unlocking.,positive,apple
798,"1,2592299965114E+017",2011-10-17 13:15:57,One word - #wow. RT @jldavid iPhone 4S First Weekend Sales Top Four Million: http://t.co/Zx5Pw0GT (via @apple),positive,apple
823,"1,25910633731461E+017",2011-10-17 12:26:49,@Apple just keep getting better and better!!iCloud is amazing!!,positive,apple
825,"1,25909565031199E+017",2011-10-17 12:22:34,This good here iPhone will do me VERY well today. Thanks to the gods that are @apple.,positive,apple
828,"1,2590773238879E+017",2011-10-17 12:15:17,@Apple may have gotten the iOS 5  upgrade right. #Apple cautiously optimistic.,positive,apple
830,"1,25902301931127E+017",2011-10-17 11:53:42,RT @MN2NOVA: Love ios5 Easter eggs. Pull down from middle top to bottom and see what pulls down. Awesome little feature! #ios5 @apple,positive,apple
831,"1,25901202591461E+017",2011-10-17 11:49:20,Love ios5 Easter eggs. Pull down from middle top to bottom and see what pulls down. Awesome little feature! #ios5 @apple,positive,apple
832,"1,25900497327636E+017",2011-10-17 11:46:32,Love #ios5 Easter eggs. Pull down from middle top to bottom and see what pulls down. Awesome little feature! @apple #lovemyiphone,positive,apple
833,"1,2589861157274E+017",2011-10-17 11:39:02,Updated my iOS and started using cloud services. Pretty bad ass @apple my #iPhone 3GS still the champ.,positive,apple
851,"1,25850288488841E+017",2011-10-17 08:27:01,"Gone for a run, beautiful morning , man do I love iOS 5 @apple, #iPhone",positive,apple
855,"1,25840039031738E+017",2011-10-17 07:46:17,@apple your simply the best.,positive,apple
874,"1,25816853867151E+017",2011-10-17 06:14:10,FaceTime in the tub with @HalesFourOhSix!! Thanks @Apple! http://t.co/3RMeV6Sz,positive,apple
895,"1,25794931439702E+017",2011-10-17 04:47:03,I must admit @apple has made me a very happy camper! I have text tones now! Lol! Ring tone: #MakeMeProud Drakes vers! Text tone: Nicki's,positive,apple
903,"1,25728717942161E+017",2011-10-17 00:23:56,"Day305, I'm thankful for the great customer service received today from @Apple via phone CS, new phone on the way #365daysofgratefulness",positive,apple
906,"1,25727629012771E+017",2011-10-17 00:19:37,S/O to @apple for replacing my phone for freeî€Ž,positive,apple
914,"1,25722746100531E+017",2011-10-17 00:00:13,Loving the new iPod update @apple,positive,apple
918,"1,25717622728819E+017",2011-10-16 23:39:51,@alexlindsay My wife upgraded her iPhone 4. I think Siri alone is worth the upgrade. Looking forward to @Apple continuing to enhance Siri.,positive,apple
922,"1,25714253452812E+017",2011-10-16 23:26:28,RT @tomkeene Thx @instagram Thx @apple #hypo #D-76 #tri-x http://t.co/BPPJwncp,positive,apple
923,"1,25713935344214E+017",2011-10-16 23:25:12,@SteveJobs being honored tonite @Apple...A truly great loss to the world.He will so be missed,positive,apple
925,"1,25712433087123E+017",2011-10-16 23:19:14,Thx @instagram Thx @apple #hypo #D-76 #tri-x http://t.co/D7EeJHBT,positive,apple
929,"1,25708639607599E+017",2011-10-16 23:04:09,Loving my new #iPhone4S thanks @apple for #ios5,positive,apple
934,"1,25706813583798E+017",2011-10-16 22:56:54,i love this. so much. thank you @apple.  http://t.co/Ui8lOEzX,positive,apple
1004,"1,2570116192693E+017",2011-10-16 22:34:27,@apple the iPhone 4s is great #genius,positive,apple
1006,"1,25699573799846E+017",2011-10-16 22:28:08,@apple Cards app notifies me the card I sent has arrived at local post office and should be delivered today... Sunday. Truly is #magic.,positive,apple
